user_id	news_id	visit_time
2329	297326	2019/3/24 14:43:37
2329	307775	2019/3/24 15:50:46
2330	297326	2019/3/24 20:19:54
2331	297326	2019/3/25 08:02:00
2331	297518	2019/3/25 08:01:59
2332	297326	2019/3/25 17:02:07
2333	297326	2019/3/26 01:26:51
2350	307763	2019/3/22 09:35:21
2350	308236	2019/3/26 18:20:29
2350	308587	2019/3/26 18:22:13
2351	300624	2019/3/10 11:42:33
2352	297913	2019/3/28 11:26:13
2352	298765	2019/3/1 10:42:01
2352	299624	2019/3/28 23:16:17
2352	299654	2019/3/12 10:49:31
2352	299793	2019/3/7 15:56:07
2352	300624	2019/3/14 08:44:25
2352	306756	2019/3/14 19:06:00
2352	307526	2019/3/20 00:13:03
2352	307763	2019/3/26 11:50:17
2354	306821	2019/3/14 13:19:11
2354	308263	2019/3/26 22:52:11
2355	297351	2019/3/22 11:18:03
2355	299829	2019/3/28 02:01:58
2355	307759	2019/3/21 23:55:11
2356	300633	2019/3/31 08:21:41
2361	298705	2019/3/11 09:36:35
2361	299607	2019/3/11 09:34:39
2361	308392	2019/3/29 16:18:21
2363	299351	2019/3/11 11:03:15
2363	299647	2019/3/7 16:07:23
2363	299790	2019/3/7 16:06:25
2363	299929	2019/3/7 16:03:27
2363	307375	2019/3/19 15:31:07
2363	307526	2019/3/19 15:32:25
2363	307633	2019/3/20 09:32:46
2363	307685	2019/3/20 09:35:19
2363	307774	2019/3/20 16:48:00
2363	307775	2019/3/20 16:46:33
2363	307861	2019/3/22 09:29:41
2363	308392	2019/3/27 09:29:04
2363	308550	2019/3/27 09:29:11
2363	308587	2019/3/27 09:28:18
2363	308818	2019/3/29 10:23:59
2365	297685	2019/3/6 11:56:28
2365	298665	2019/3/2 09:29:17
2365	300573	2019/3/22 14:29:59
2365	307633	2019/3/31 11:13:40
2367	298341	2019/3/3 08:39:02
2367	298437	2019/3/18 17:19:38
2367	298828	2019/3/6 13:18:11
2367	299827	2019/3/19 02:29:37
2370	297822	2019/3/5 10:32:57
2370	300687	2019/3/27 11:31:45
2371	297351	2019/3/20 18:52:12
2372	297645	2019/3/14 08:03:04
2372	298232	2019/3/13 14:34:19
2378	297724	2019/3/2 17:19:14
2378	297839	2019/3/8 17:28:43
2378	299734	2019/3/5 18:26:54
2379	298582	2019/3/7 21:06:40
2379	298630	2019/3/31 12:46:47
2388	297645	2019/3/4 01:39:27
2388	297820	2019/3/11 22:39:21
2388	297914	2019/3/29 12:18:01
2388	298110	2019/3/22 10:37:14
2388	298503	2019/3/15 10:30:31
2388	298571	2019/3/29 18:15:30
2388	298828	2019/3/1 15:35:07
2388	299703	2019/3/8 22:20:12
2388	299783	2019/3/14 11:25:58
2388	299793	2019/3/8 09:31:16
2388	300094	2019/3/9 01:37:34
2388	300609	2019/3/11 00:50:47
2388	302336	2019/3/14 15:27:11
2388	302339	2019/3/14 07:59:39
2388	306756	2019/3/14 08:03:13
2388	306776	2019/3/24 13:19:06
2388	306791	2019/3/29 11:57:55
2388	306921	2019/3/15 08:05:38
2388	307160	2019/3/20 16:57:52
2388	307358	2019/3/18 13:55:53
2388	307685	2019/3/25 08:59:26
2388	307818	2019/3/25 16:08:50
2388	307883	2019/3/21 18:56:34
2388	308404	2019/3/27 09:46:48
2388	308553	2019/3/31 17:12:45
2388	308747	2019/3/27 17:35:16
2392	297351	2019/3/13 12:51:36
2392	300624	2019/3/25 09:29:07
2393	297351	2019/3/26 13:13:24
2393	298610	2019/3/14 00:28:25
2394	297351	2019/3/14 20:36:59
2395	297351	2019/3/20 18:49:14
2396	297351	2019/3/22 11:18:04
2397	297351	2019/3/26 20:45:40
2420	307166	2019/3/18 11:45:41
2420	307168	2019/3/18 12:36:46
2420	307277	2019/3/18 11:45:24
2420	308815	2019/3/29 08:10:43
2421	299441	2019/3/1 08:55:46
2421	299443	2019/3/1 08:56:33
2421	299565	2019/3/4 12:29:52
2421	299605	2019/3/4 12:28:09
2421	299607	2019/3/4 12:28:34
2421	299624	2019/3/4 12:30:17
2421	299647	2019/3/4 16:21:25
2421	299654	2019/3/5 08:14:15
2421	299703	2019/3/5 15:03:27
2421	299929	2019/3/7 16:01:46
2421	299973	2019/3/8 09:04:05
2421	300074	2019/3/8 09:03:15
2421	300078	2019/3/8 09:05:19
2421	300633	2019/3/11 08:34:43
2421	300662	2019/3/11 10:20:59
2421	300685	2019/3/11 15:50:02
2421	300700	2019/3/11 15:49:10
2421	302339	2019/3/13 08:34:04
2421	306776	2019/3/13 13:37:18
2421	306915	2019/3/15 08:46:35
2421	306921	2019/3/15 08:45:56
2421	307179	2019/3/15 16:25:17
2421	307675	2019/3/20 12:25:04
2421	307818	2019/3/21 16:26:48
2421	307883	2019/3/25 08:15:14
2421	308236	2019/3/22 13:43:42
2421	308264	2019/3/25 08:15:05
2421	308343	2019/3/25 13:34:14
2421	308345	2019/3/25 13:32:54
2421	308392	2019/3/26 11:55:44
2421	308399	2019/3/25 13:32:27
2421	308550	2019/3/26 11:57:02
2421	308553	2019/3/26 11:56:02
2421	308702	2019/3/29 13:40:42
2421	308747	2019/3/29 13:42:01
2421	308818	2019/3/29 13:42:38
2421	308895	2019/3/29 13:43:12
2422	299973	2019/3/8 14:00:36
2422	300074	2019/3/8 13:59:34
2422	300685	2019/3/18 11:37:30
2422	307158	2019/3/21 17:13:33
2422	307761	2019/3/21 17:13:03
2422	307775	2019/3/21 17:12:15
2422	307818	2019/3/21 17:11:27
2422	308550	2019/3/26 14:30:31
2422	308553	2019/3/26 14:29:55
2422	308556	2019/3/26 14:31:20
2423	299703	2019/3/5 22:54:10
2423	299734	2019/3/5 22:58:17
2423	299783	2019/3/8 08:01:55
2423	299929	2019/3/8 08:01:16
2423	299973	2019/3/8 08:00:38
2423	300573	2019/3/10 22:32:33
2423	300609	2019/3/10 22:32:52
2423	300633	2019/3/10 22:32:07
2423	302378	2019/3/12 12:14:03
2423	307170	2019/3/16 21:02:37
2423	307179	2019/3/16 21:04:08
2423	308236	2019/3/22 22:52:48
2423	308269	2019/3/22 22:55:48
2423	308702	2019/3/27 21:14:36
2423	308747	2019/3/27 21:14:48
2424	299351	2019/3/12 16:43:04
2424	300685	2019/3/12 16:41:50
2424	300689	2019/3/12 16:44:27
2424	300700	2019/3/12 16:40:43
2424	307170	2019/3/19 08:26:22
2424	307316	2019/3/19 08:09:11
2424	307355	2019/3/19 08:24:16
2426	298794	2019/3/7 16:16:18
2426	299351	2019/3/7 16:14:35
2426	299605	2019/3/7 16:12:27
2426	299607	2019/3/7 16:00:11
2426	299783	2019/3/7 15:12:35
2426	299929	2019/3/7 16:11:17
2426	300685	2019/3/12 17:50:41
2426	306738	2019/3/13 11:39:12
2426	306753	2019/3/13 11:39:35
2426	306915	2019/3/15 08:03:54
2426	306921	2019/3/15 08:05:38
2426	307355	2019/3/19 18:13:39
2426	307633	2019/3/19 17:43:33
2426	307657	2019/3/21 13:36:19
2426	307710	2019/3/21 13:36:38
2426	307761	2019/3/21 13:36:51
2426	307774	2019/3/21 13:35:00
2426	307775	2019/3/21 13:35:45
2426	308392	2019/3/28 13:56:37
2426	308747	2019/3/28 13:42:16
2426	308793	2019/3/28 13:58:33
2427	299605	2019/3/4 17:01:42
2427	299607	2019/3/4 17:01:24
2427	299929	2019/3/8 15:54:45
2427	299973	2019/3/8 15:54:11
2427	300074	2019/3/8 15:53:18
2427	300633	2019/3/11 16:16:45
2427	302378	2019/3/13 17:24:11
2427	306776	2019/3/13 17:23:43
2427	306915	2019/3/17 10:30:26
2427	306921	2019/3/17 10:31:17
2427	307166	2019/3/18 09:22:39
2427	307168	2019/3/18 09:22:58
2427	307277	2019/3/18 09:22:32
2427	307316	2019/3/18 11:03:43
2427	307355	2019/3/20 18:16:57
2427	307675	2019/3/20 08:30:36
2427	307775	2019/3/20 18:15:47
2427	307818	2019/3/22 10:45:16
2427	308235	2019/3/28 16:49:01
2427	308392	2019/3/26 08:55:00
2427	308415	2019/3/26 08:56:48
2427	308550	2019/3/28 16:50:14
2427	308553	2019/3/28 16:49:48
2427	308693	2019/3/27 18:05:37
2427	308696	2019/3/27 18:07:23
2427	308747	2019/3/27 17:46:51
2427	308787	2019/3/28 16:50:33
2427	308792	2019/3/28 16:49:25
2427	308818	2019/3/28 16:48:17
2428	297383	2019/3/3 13:05:46
2428	297431	2019/3/20 19:37:23
2428	298508	2019/3/7 20:15:14
2428	298794	2019/3/8 08:35:49
2428	298828	2019/3/2 10:34:26
2428	299441	2019/3/4 08:38:00
2428	299647	2019/3/13 11:12:14
2428	299734	2019/3/6 12:49:33
2428	299929	2019/3/9 11:57:21
2428	306821	2019/3/16 11:26:13
2428	306915	2019/3/20 10:50:50
2428	308219	2019/3/24 13:46:55
2428	308269	2019/3/24 21:19:31
2428	308556	2019/3/26 22:59:08
2428	308702	2019/3/29 01:23:46
2429	308787	2019/3/28 15:47:36
2430	299605	2019/3/4 08:46:03
2430	299607	2019/3/4 08:46:00
2430	299647	2019/3/4 16:41:15
2430	307316	2019/3/20 11:48:00
2430	308345	2019/3/25 09:49:38
2430	308550	2019/3/26 10:55:28
2430	308553	2019/3/26 09:43:59
2439	299607	2019/3/4 19:40:46
2440	299607	2019/3/4 22:32:14
2440	300094	2019/3/9 17:22:05
2440	308690	2019/3/28 19:17:18
2440	308787	2019/3/28 15:27:34
2441	299605	2019/3/4 13:03:50
2441	307375	2019/3/19 13:12:38
2441	307775	2019/3/27 09:48:35
2441	308392	2019/3/27 09:47:31
2441	308553	2019/3/27 09:47:29
2445	299605	2019/3/30 05:55:19
2449	299605	2019/3/30 06:25:19
2450	299624	2019/3/29 19:50:10
2452	298367	2019/3/6 17:59:31
2452	299441	2019/3/4 17:44:17
2452	299605	2019/3/26 15:31:36
2452	299734	2019/3/11 09:16:47
2452	299929	2019/3/11 09:11:24
2452	299973	2019/3/8 08:46:11
2452	300074	2019/3/8 08:46:08
2452	300573	2019/3/8 17:23:59
2452	300670	2019/3/12 16:14:03
2452	306753	2019/3/14 14:25:39
2452	306776	2019/3/13 15:39:52
2452	307170	2019/3/15 17:16:27
2452	307316	2019/3/18 14:48:22
2452	307355	2019/3/26 09:21:39
2452	307633	2019/3/19 16:46:56
2452	307675	2019/3/19 17:55:52
2452	307883	2019/3/26 18:03:37
2452	308235	2019/3/26 19:17:44
2452	308343	2019/3/26 09:05:24
2452	308587	2019/3/26 17:57:54
2452	308747	2019/3/28 09:41:27
2453	298642	2019/3/28 14:17:34
2454	297518	2019/3/12 08:17:31
2454	300609	2019/3/9 20:26:50
2454	306738	2019/3/18 20:29:06
2454	306915	2019/3/18 20:26:50
2454	307157	2019/3/18 20:28:58
2454	307166	2019/3/18 20:29:55
2454	307277	2019/3/18 20:26:34
2454	308267	2019/3/25 18:57:27
2461	298048	2019/3/5 07:10:41
2462	299929	2019/3/7 22:02:18
2462	300074	2019/3/8 12:07:40
2462	300685	2019/3/19 17:57:52
2462	300700	2019/3/17 18:53:23
2462	302339	2019/3/17 18:53:14
2462	307166	2019/3/19 13:55:11
2462	307517	2019/3/19 13:54:17
2463	298198	2019/3/16 14:40:19
2463	298794	2019/3/26 17:50:33
2465	297426	2019/3/15 12:32:32
2465	298185	2019/3/20 11:41:01
2465	299734	2019/3/5 20:29:50
2466	308392	2019/3/25 17:29:23
2467	298533	2019/3/7 19:42:27
2467	298765	2019/3/16 12:04:59
2468	297431	2019/3/5 19:16:25
2468	299929	2019/3/20 06:30:27
2469	298010	2019/3/14 05:12:58
2469	298411	2019/3/13 21:16:20
2470	298070	2019/3/3 08:40:38
2470	298414	2019/3/14 19:09:29
2470	299742	2019/3/19 03:00:57
2478	300078	2019/3/12 14:41:39
2487	298260	2019/3/27 04:17:19
2487	298367	2019/3/27 01:09:27
2498	297393	2019/3/7 21:47:57
2501	298011	2019/3/14 19:48:24
2501	298662	2019/3/21 01:23:14
2501	307357	2019/3/18 13:59:53
2502	300074	2019/3/8 18:32:21
2502	307517	2019/3/19 11:03:21
2503	299605	2019/3/5 09:54:01
2503	299607	2019/3/5 09:55:16
2503	300633	2019/3/12 15:43:34
2503	300685	2019/3/27 11:30:12
2503	306776	2019/3/13 13:52:27
2503	307775	2019/3/21 09:28:33
2503	308550	2019/3/27 11:22:44
2503	308690	2019/3/27 11:23:59
2503	308747	2019/3/28 16:11:06
2503	308818	2019/3/28 16:10:20
2505	299607	2019/3/4 18:31:55
2508	297383	2019/3/25 02:17:50
2511	299351	2019/3/3 09:22:57
2511	299565	2019/3/1 18:21:25
2511	299742	2019/3/11 09:35:22
2511	299749	2019/3/13 19:12:23
2511	299929	2019/3/7 17:06:05
2511	300074	2019/3/28 16:46:30
2511	300078	2019/3/10 05:43:52
2511	300624	2019/3/28 10:12:28
2511	302336	2019/3/11 20:53:37
2511	302339	2019/3/11 22:50:56
2511	306738	2019/3/27 10:35:56
2511	306821	2019/3/13 16:43:32
2511	307158	2019/3/18 11:49:31
2511	307159	2019/3/15 12:38:55
2511	307166	2019/3/18 20:25:48
2511	307316	2019/3/20 17:07:48
2511	307654	2019/3/25 14:07:17
2511	307685	2019/3/25 14:02:57
2511	307775	2019/3/22 06:09:27
2511	307818	2019/3/23 18:50:56
2511	308477	2019/3/27 15:43:03
2511	308560	2019/3/30 17:00:30
2511	308747	2019/3/27 18:01:29
2515	300078	2019/3/15 21:14:56
2516	299829	2019/3/26 07:14:06
2518	299624	2019/3/23 14:58:32
2520	300573	2019/3/17 20:24:11
2520	300685	2019/3/17 20:20:40
2520	306755	2019/3/15 16:02:34
2520	307179	2019/3/17 20:21:54
2520	308587	2019/3/28 11:57:59
2520	308792	2019/3/28 12:01:07
2520	308793	2019/3/28 12:17:38
2522	297383	2019/3/3 14:48:05
2523	298051	2019/3/12 01:56:00
2523	307675	2019/3/30 17:28:34
2525	299783	2019/3/11 01:31:27
2528	298051	2019/3/12 01:46:37
2528	298508	2019/3/2 20:58:09
2530	298636	2019/3/23 18:02:39
2530	298794	2019/3/14 06:20:14
2531	299624	2019/3/21 10:06:09
2531	307709	2019/3/24 18:14:42
2531	308560	2019/3/29 22:07:06
2532	298361	2019/3/20 11:01:18
2532	307316	2019/3/20 13:04:08
2538	299351	2019/3/15 08:32:44
2538	300700	2019/3/12 17:33:54
2538	302339	2019/3/12 17:33:32
2538	302378	2019/3/12 17:33:18
2538	306776	2019/3/15 08:31:48
2538	306915	2019/3/15 08:31:01
2538	307170	2019/3/15 20:22:15
2538	307179	2019/3/18 12:46:36
2538	307465	2019/3/21 22:14:36
2538	307657	2019/3/20 20:20:33
2538	307675	2019/3/20 20:21:32
2538	307710	2019/3/20 20:20:48
2538	307774	2019/3/21 22:15:22
2538	307775	2019/3/20 20:17:25
2538	307818	2019/3/21 22:12:22
2538	307861	2019/3/21 22:12:53
2538	308553	2019/3/30 19:54:55
2538	308702	2019/3/30 19:54:52
2538	308788	2019/3/30 19:55:10
2538	308892	2019/3/30 19:55:01
2539	299441	2019/3/14 08:20:26
2539	299605	2019/3/14 08:25:44
2542	297383	2019/3/5 05:48:53
2545	299351	2019/3/5 08:03:21
2545	299605	2019/3/5 08:03:19
2545	299607	2019/3/5 08:03:16
2545	302339	2019/3/13 10:27:20
2545	306738	2019/3/13 10:27:25
2545	306776	2019/3/13 13:56:04
2545	306915	2019/3/18 19:06:47
2545	307160	2019/3/18 19:06:45
2545	307168	2019/3/18 19:06:43
2545	307277	2019/3/18 19:06:35
2545	307316	2019/3/18 19:06:30
2545	307375	2019/3/18 19:06:32
2545	307675	2019/3/20 14:31:24
2545	307775	2019/3/21 12:19:01
2546	299607	2019/3/4 13:17:51
2546	299820	2019/3/8 08:36:37
2546	299929	2019/3/8 08:35:02
2546	299973	2019/3/8 08:34:59
2546	306756	2019/3/15 10:54:52
2546	306921	2019/3/15 10:53:38
2546	307633	2019/3/20 17:47:49
2546	307685	2019/3/20 17:47:44
2546	307775	2019/3/20 17:47:41
2570	297383	2019/3/3 13:54:21
2571	297383	2019/3/14 00:07:43
2572	297383	2019/3/17 08:40:29
2572	297871	2019/3/15 20:17:36
2573	297383	2019/3/15 20:16:52
2573	298504	2019/3/17 08:40:27
2574	297383	2019/3/20 15:35:09
2575	298010	2019/3/26 14:47:47
2575	298334	2019/3/26 14:55:03
2575	307710	2019/3/25 09:20:43
2575	307762	2019/3/25 09:22:47
2575	307883	2019/3/25 09:18:20
2575	308235	2019/3/25 18:48:53
2575	308236	2019/3/22 17:18:39
2575	308262	2019/3/25 09:22:06
2575	308266	2019/3/25 09:21:39
2575	308269	2019/3/22 17:36:02
2575	308343	2019/3/25 17:07:18
2575	308392	2019/3/25 17:06:31
2575	308399	2019/3/25 17:08:53
2575	308404	2019/3/29 14:38:15
2575	308477	2019/3/25 17:08:04
2575	308550	2019/3/26 18:50:02
2575	308553	2019/3/26 18:49:24
2575	308557	2019/3/26 18:48:53
2575	308560	2019/3/26 19:19:51
2575	308587	2019/3/26 18:51:46
2575	308704	2019/3/29 14:07:35
2575	308789	2019/3/29 14:32:26
2575	308790	2019/3/31 13:33:46
2575	308792	2019/3/29 14:32:02
2575	308815	2019/3/29 14:45:53
2575	308892	2019/3/29 14:03:45
2575	308897	2019/3/29 14:02:37
2575	308902	2019/3/29 14:28:55
2594	299351	2019/3/1 08:52:40
2594	299443	2019/3/1 09:07:32
2594	299605	2019/3/5 10:12:12
2594	299647	2019/3/5 10:12:34
2594	299703	2019/3/13 09:08:17
2594	299783	2019/3/13 09:08:31
2594	300682	2019/3/15 08:38:32
2594	300700	2019/3/12 14:56:01
2594	302339	2019/3/12 14:56:36
2594	302378	2019/3/12 14:57:34
2594	306776	2019/3/13 15:44:50
2594	306915	2019/3/18 14:27:29
2594	306921	2019/3/18 14:26:46
2594	307157	2019/3/25 11:19:15
2594	307158	2019/3/25 11:19:02
2594	307160	2019/3/18 14:28:45
2594	307166	2019/3/18 14:19:18
2594	307168	2019/3/18 14:42:57
2594	307277	2019/3/18 14:21:20
2594	307316	2019/3/18 14:21:49
2594	307517	2019/3/19 14:17:51
2594	307774	2019/3/25 11:18:09
2594	307818	2019/3/21 18:59:01
2594	307861	2019/3/21 19:05:48
2594	307883	2019/3/25 11:17:58
2594	308262	2019/3/25 11:21:59
2594	308343	2019/3/25 11:13:27
2594	308392	2019/3/26 10:55:28
2594	308398	2019/3/25 11:21:45
2594	308399	2019/3/25 11:21:34
2594	308550	2019/3/26 10:53:06
2594	308553	2019/3/26 10:44:27
2594	308557	2019/3/26 10:55:21
2594	308560	2019/3/26 10:54:51
2595	299351	2019/3/1 08:00:01
2595	299605	2019/3/5 08:22:24
2595	299613	2019/3/5 09:29:01
2595	299624	2019/3/5 09:28:02
2595	299654	2019/3/5 08:23:05
2595	299703	2019/3/6 16:50:24
2595	299734	2019/3/6 16:49:53
2595	299783	2019/3/6 16:49:07
2595	299820	2019/3/6 16:50:59
2595	299827	2019/3/8 07:58:59
2595	299929	2019/3/7 16:22:40
2595	299973	2019/3/8 07:57:46
2595	300074	2019/3/8 13:58:29
2595	300078	2019/3/8 13:55:54
2595	300573	2019/3/11 07:49:21
2595	300609	2019/3/11 07:50:54
2595	300633	2019/3/11 07:48:34
2595	300662	2019/3/11 11:02:11
2595	300670	2019/3/11 10:59:57
2595	300681	2019/3/11 11:03:03
2595	300682	2019/3/12 08:19:54
2595	300700	2019/3/12 08:19:02
2595	302336	2019/3/12 08:19:34
2595	302339	2019/3/12 08:18:33
2595	302378	2019/3/13 15:23:51
2595	306776	2019/3/13 15:23:03
2595	306915	2019/3/14 16:26:14
2595	306921	2019/3/14 16:27:15
2595	307166	2019/3/18 16:42:37
2595	307170	2019/3/15 17:19:07
2595	307179	2019/3/15 16:21:34
2595	307277	2019/3/18 16:42:09
2595	307316	2019/3/18 16:40:42
2595	307375	2019/3/18 16:41:29
2595	307414	2019/3/18 16:43:25
2595	307517	2019/3/19 16:39:28
2595	307526	2019/3/19 16:40:57
2595	307527	2019/3/19 16:41:13
2595	307528	2019/3/19 16:41:07
2595	307531	2019/3/19 16:40:07
2595	307654	2019/3/19 16:38:47
2595	307657	2019/3/19 16:38:08
2595	307675	2019/3/21 08:09:19
2595	307685	2019/3/21 08:08:59
2595	307775	2019/3/21 08:08:25
2595	307818	2019/3/21 16:22:47
2595	307861	2019/3/21 11:27:41
2595	307883	2019/3/21 16:23:12
2595	308236	2019/3/22 16:20:57
2595	308269	2019/3/25 08:02:48
2595	308343	2019/3/25 15:17:18
2595	308345	2019/3/25 15:15:31
2595	308392	2019/3/25 15:14:09
2595	308415	2019/3/25 15:15:49
2595	308550	2019/3/26 11:11:59
2595	308553	2019/3/26 11:12:07
2595	308556	2019/3/26 11:12:58
2595	308560	2019/3/26 11:12:40
2595	308587	2019/3/26 13:32:27
2595	308698	2019/3/27 13:19:12
2595	308702	2019/3/27 13:17:52
2595	308747	2019/3/28 09:12:52
2595	308788	2019/3/28 13:50:02
2595	308818	2019/3/28 16:24:12
2595	308892	2019/3/29 15:11:44
2595	308897	2019/3/29 15:12:13
2597	300633	2019/3/13 19:01:02
2597	300700	2019/3/13 19:00:05
2597	302339	2019/3/13 18:59:22
2597	302378	2019/3/13 18:59:03
2597	306776	2019/3/13 18:58:12
2597	307775	2019/3/20 22:33:25
2605	297393	2019/3/15 20:43:48
2605	299829	2019/3/15 20:45:08
2606	298794	2019/3/14 05:51:55
2607	299686	2019/3/7 06:28:44
2607	299793	2019/3/8 05:56:07
2607	300662	2019/3/12 00:00:24
2607	300683	2019/3/13 05:30:03
2607	307818	2019/3/23 05:30:18
2607	307861	2019/3/23 06:11:59
2607	308269	2019/3/24 06:43:01
2607	308345	2019/3/27 06:24:55
2607	308478	2019/3/28 06:52:33
2607	308587	2019/3/28 06:00:33
2607	308697	2019/3/29 05:16:59
2607	308897	2019/3/31 05:44:17
2608	299973	2019/3/31 14:38:06
2609	300682	2019/3/25 00:41:19
2611	297574	2019/3/7 10:20:09
2611	298437	2019/3/3 09:32:42
2612	298186	2019/3/21 23:16:32
2612	298337	2019/3/13 11:28:01
2612	300688	2019/3/28 04:59:35
2613	307158	2019/3/25 22:24:13
2615	298585	2019/3/5 18:52:04
2617	308553	2019/3/26 14:42:07
2617	308747	2019/3/28 13:07:17
2617	308892	2019/3/30 12:01:38
2618	297393	2019/3/4 19:35:53
2618	298010	2019/3/3 18:26:25
2618	298579	2019/3/8 02:01:47
2619	297947	2019/3/18 00:57:42
2619	300624	2019/3/11 13:31:09
2619	306752	2019/3/18 16:03:14
2619	306776	2019/3/16 11:51:47
2619	308262	2019/3/22 16:54:55
2631	299607	2019/3/4 08:50:26
2631	307818	2019/3/25 10:18:51
2631	308392	2019/3/26 11:01:25
2632	299607	2019/3/5 16:57:16
2632	307277	2019/3/18 09:42:55
2632	307775	2019/3/20 17:43:48
2633	299351	2019/3/2 13:31:37
2633	299441	2019/3/6 14:13:18
2633	299444	2019/3/2 15:59:57
2633	299605	2019/3/4 16:23:58
2633	299607	2019/3/4 16:22:52
2633	299613	2019/3/4 16:25:32
2633	299614	2019/3/4 16:25:45
2633	299624	2019/3/4 16:24:30
2633	299633	2019/3/4 16:24:09
2633	299647	2019/3/5 15:15:36
2633	299654	2019/3/5 15:24:56
2633	299686	2019/3/8 12:52:39
2633	299703	2019/3/5 15:13:50
2633	299734	2019/3/6 14:11:08
2633	299783	2019/3/6 14:15:04
2633	299793	2019/3/6 14:17:53
2633	299820	2019/3/9 18:31:03
2633	299929	2019/3/8 10:51:03
2633	299973	2019/3/8 10:51:48
2633	300074	2019/3/8 10:52:54
2633	300078	2019/3/8 10:52:40
2633	300573	2019/3/9 11:18:19
2633	300609	2019/3/9 11:17:57
2635	307166	2019/3/18 16:25:29
2635	307277	2019/3/18 16:19:42
2635	307316	2019/3/18 16:21:35
2635	307685	2019/3/21 08:21:38
2635	307775	2019/3/21 08:16:41
2636	298765	2019/3/1 09:08:13
2636	299351	2019/3/10 11:45:05
2636	299647	2019/3/11 08:26:32
2636	300573	2019/3/10 07:21:35
2636	300633	2019/3/11 08:25:35
2636	302378	2019/3/13 05:33:15
2636	308818	2019/3/31 22:46:15
2637	299929	2019/3/8 14:18:17
2637	300074	2019/3/8 14:17:15
2637	300078	2019/3/8 14:17:30
2637	300670	2019/3/12 14:49:35
2637	300700	2019/3/12 14:48:31
2637	302339	2019/3/12 14:47:12
2637	302378	2019/3/13 13:50:02
2637	306776	2019/3/15 08:50:06
2637	306915	2019/3/15 08:41:33
2637	306921	2019/3/15 08:47:14
2637	307166	2019/3/19 17:24:40
2637	307168	2019/3/19 17:26:46
2637	307277	2019/3/19 17:24:25
2637	307375	2019/3/19 17:24:16
2637	307675	2019/3/23 18:34:04
2637	307775	2019/3/23 18:33:30
2637	307818	2019/3/23 18:32:40
2637	307861	2019/3/23 18:32:50
2637	308747	2019/3/29 13:43:43
2638	299605	2019/3/4 10:58:33
2638	299607	2019/3/4 10:57:52
2638	300700	2019/3/12 09:25:59
2638	302339	2019/3/12 09:25:19
2638	306756	2019/3/13 20:20:17
2638	306776	2019/3/13 20:19:08
2638	307160	2019/3/18 17:47:51
2638	307166	2019/3/18 17:48:24
2638	307168	2019/3/18 17:48:12
2638	307277	2019/3/18 17:47:40
2638	307316	2019/3/18 17:46:34
2638	307710	2019/3/20 17:52:15
2638	307761	2019/3/20 17:52:10
2638	307775	2019/3/20 17:51:18
2638	307818	2019/3/23 09:18:43
2638	308236	2019/3/23 09:17:51
2638	308269	2019/3/23 09:18:21
2638	308553	2019/3/26 10:29:08
2638	308892	2019/3/30 08:57:15
2638	308897	2019/3/30 08:57:45
2639	299703	2019/3/5 15:45:16
2639	299734	2019/3/5 15:44:12
2639	299783	2019/3/6 19:57:36
2639	299973	2019/3/8 16:56:43
2639	300074	2019/3/8 16:55:40
2639	300573	2019/3/10 16:37:07
2639	300633	2019/3/11 13:35:30
2639	300681	2019/3/11 13:36:58
2639	300682	2019/3/11 13:36:25
2639	300683	2019/3/11 13:37:07
2639	302378	2019/3/13 18:56:03
2639	306753	2019/3/13 19:04:32
2639	306755	2019/3/13 18:57:06
2639	306776	2019/3/13 18:56:35
2639	307158	2019/3/16 09:24:29
2639	307168	2019/3/18 11:04:26
2639	307170	2019/3/16 09:23:19
2639	307316	2019/3/18 11:05:37
2639	307633	2019/3/20 10:48:16
2639	307639	2019/3/20 10:51:10
2639	307654	2019/3/20 10:48:05
2639	307675	2019/3/20 10:46:58
2639	307685	2019/3/20 10:47:31
2639	307775	2019/3/21 22:39:42
2639	307818	2019/3/21 22:39:26
2639	307861	2019/3/21 22:38:55
2639	308236	2019/3/24 14:15:04
2639	308343	2019/3/25 14:33:14
2639	308392	2019/3/28 10:31:36
2639	308415	2019/3/26 09:43:45
2639	308550	2019/3/26 09:38:01
2639	308553	2019/3/26 09:39:23
2639	308702	2019/3/27 19:05:33
2639	308704	2019/3/27 19:08:34
2639	308747	2019/3/27 19:08:15
2639	308892	2019/3/30 16:34:40
2640	299351	2019/3/4 10:54:50
2640	299441	2019/3/4 10:54:58
2640	299605	2019/3/4 10:55:06
2640	299607	2019/3/4 10:55:05
2640	307316	2019/3/18 16:12:53
2640	307675	2019/3/20 15:58:29
2640	308818	2019/3/29 10:28:31
2641	299605	2019/3/4 18:45:50
2641	299607	2019/3/4 18:43:23
2641	307775	2019/3/21 09:09:58
2641	308392	2019/3/26 17:30:33
2643	308747	2019/3/27 18:04:49
2644	299605	2019/3/4 09:41:35
2644	299607	2019/3/4 09:42:11
2644	299742	2019/3/11 09:27:59
2644	299783	2019/3/11 09:31:14
2644	299793	2019/3/11 09:29:56
2644	299820	2019/3/11 09:30:08
2644	299827	2019/3/11 09:30:38
2644	299829	2019/3/11 09:28:51
2644	299929	2019/3/11 09:32:31
2644	299973	2019/3/11 09:33:36
2644	300074	2019/3/11 09:35:13
